X1	X2	sign
YNL243W	YPL266W	NA
YNL249C	YNL249C	NA
YNL249C	YPL125W	NA
YNL251C	YPL190C	NA
YNL263C	YPR028W	NA
YNL277W	YNL277W	NA
YNL279W	YOL108C	NA
YNL286W	YOR284W	NA
YNL288W	YNR052C	NA
YNL288W	YOR095C	NA
YNL288W	YOR284W	NA
YNL290W	YOL094C	NA
YNL314W	YNL314W	NA
YNL314W	YOR304CA	NA
YNL316C	YOL082W	NA
YNL331C	YNL331C	NA
YNL333W	YNL333W	NA
YNL333W	YNL334C	NA
YNR004W	YPL157W	NA
YNR010W	YOR174W	NA
YNR012W	YNR012W	NA
YNR012W	YPL031C	NA
YNR022C	YPR119W	NA
YNR032CA	YOR308C	NA
YNR032W	YPR040W	NA
YNR034W	YOR178C	NA
YNR064C	YNR064C	NA
YNR068C	YNR069C	NA
YOL001W	YPL031C	NA
YOL003C	YPL094C	NA
YOL034W	YOL082W	NA
YOL034W	YOR284W	NA
YOL034W	YPL070W	NA
YOL034W	YPR105C	NA
YOL082W	YOR115C	NA
YOL082W	YOR353C	NA
YOL082W	YPL091W	NA
YOL082W	YPL135W	NA
YOL106W	YPR182W	NA
YOL107W	YPL020C	NA
YOL111C	YOR007C	NA
YOL126C	YOR347C	NA
YOL135C	YOR174W	NA
YOL139C	YOR276W	NA
YOL143C	YOL143C	NA
YOL149W	YOR167C	NA
YOL149W	YPL204W	NA
YOR007C	YOR007C	NA
YOR020C	YOR020C	NA
YOR034C	YOR171C	NA
YOR036W	YPL151C	NA
YOR039W	YOR061W	NA
YOR039W	YOR303W	NA
YOR047C	YOR302W	NA
YOR047C	YOR358W	NA
YOR047C	YPR103W	NA
YOR069W	YOR132W	NA
YOR095C	YOR095C	NA
YOR095C	YOR160W	NA
YOR108W	YOR108W	NA
YOR111W	YOR111W	NA
YOR124C	YOR138C	NA
YOR128C	YOR128C	NA
YOR128C	YPR088C	NA
YOR155C	YOR155C	NA
YOR155C	YPL070W	NA
YOR159C	YPR182W	NA
YOR160W	YOR185C	NA
YOR160W	YPL088W	NA
YOR162C	YOR162C	NA
YOR164C	YPR105C	NA
YOR185C	YPL125W	NA
YOR192CA	YOR192CA	NA
YOR202W	YOR202W	NA
YOR226C	YPL088W	NA
YOR229W	YOR229W	NA
YOR229W	YOR230W	NA
YOR229W	YOR283W	NA
YOR269W	YOR269W	NA
YOR275C	YPR173C	NA
YOR284W	YOR284W	NA
YOR285W	YPR183W	NA
YOR324C	YPR153W	NA
YOR331C	YPR105C	NA
YOR355W	YPR048W	NA
YOR370C	YPR176C	NA
YOR380W	YOR380W	NA
YOR380W	YPL031C	NA
YPL003W	YPR066W	NA
YPL004C	YPL164C	NA
YPL031C	YPL049C	NA
YPL031C	YPL219W	NA
YPL049C	YPL049C	NA
YPL049C	YPL070W	NA
YPL049C	YPR017C	NA
YPL049C	YPR082C	NA
YPL070W	YPL070W	NA
YPL070W	YPL088W	NA
YPL070W	YPR193C	NA
YPL088W	YPL088W	NA
YPL088W	YPL125W	NA
YPL094C	YPL094C	NA
YPL094C	YPR037C	NA
YPL094C	YPR159CA	NA
YPL111W	YPL111W	NA
YPL124W	YPL124W	NA
YPL125W	YPR160W	NA
YPL176C	YPR071W	NA
YPL192C	YPL192C	NA
YPL214C	YPL214C	NA
YPL280W	YPL280W	NA
YPR048W	YPR070W	NA
YPR062W	YPR062W	NA
YPR071W	YPR071W	NA
YPR105C	YPR191W	NA
YPR118W	YPR118W	NA
YPR158WA	YPR158WA	NA
YPR193C	YPR193C	NA
